"","X488.37","X5000","X5000.1","X5000.2","X5000.3","X5000.4","X5000.5","X5000.6","X5000.7","X5000.8","X5000.9","X5000.10","X5000.11","X5000.12","X5000.13","X5000.14","X5000.15","X5000.16","X5000.17","X5000.18","X5000.19","X5000.20","X5000.21","X5000.22","X5000.23","X5000.24","X5000.25","X5000.26","X5000.27","X5000.28","X5000.29","X5000.30","X5000.31","X5000.32","X5000.33","X5000.34","X5000.35","X5000.36","X5000.37"
"99",67.28,5000,5000,5000,5000,5000,10.16,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,16.78,20.57,15.35,5000,9,10.85,5000,5.6,11.05,5000,329.87,5000,5000,5000,5000
"100",8.82,5000,5000,5000,5000,5000,7.94,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,10.14,21.07,13.62,5000,9.52,78.88,5000,12.76,9.83,5000,227.59,5000,5000,5000,5000
"101",96.44,5000,5000,5000,5000,5000,65.53,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,29.34,32.48,53.12,5000,66.55,267.59,5000,36.51,30.52,5000,140.53,5000,5000,5000,5000
"102",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,229.74,383.7,5000,5000,117.76,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"103",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,110.52,122.6,5000,5000,2.55,5000,81.52,8.67,5000,5000,5000,5000,5000,5000
"104",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,297.82,466.06,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"105",133.86,5000,5000,5000,5000,5000,151.38,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,81.63,90.06,90.56,5000,122.79,395.9,5000,114.64,78.79,5000,7.17,5000,5000,5000,5000
"106",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,232.56,5000,311.89,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"107",383.11,5000,5000,5000,5000,5000,263.02,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,176.19,291.8,110.69,5000,268.45,5000,5000,5000,110.78,5000,5000,5000,5000,5000,5000
"108",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,393.21,5000,5000,5000,5000,5000,5000,5000,5000,5.55
"109",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,287.34,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,7.52
"110",5000,5000,5000,5000,5000,5000,235.24,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,221.01,5000,106.46,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,4.93
"111",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,209.87,233.75,5000,5000,48.2,5000,5000,5000,5000,5000,5000,5000,5000,35.69
"112",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,334.33,213.26,5000,5000,5000,5000,5000,1.53
"113",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,167.58,328.29,5000,5000,5000,128.13,5000,464.46,183.01,5000,5000,5000,5000,5000,21.92
"114",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,32.8,5000,5000,5000,5000,139.13,5000,191.37,133.68,5000,5000,5000,5000,5000,8.12
"115",388.91,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,363.7,78.19,17.17,5000,230.99,5000,5000,17.15,5000,5000,136.35,5000,5000,5000,2.71
"116",385.58,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,15.98,191.98,5000,5000,438.62,91.63,5000,16.6,47.12,5000,62.78,5000,5000,5000,15.17
"117",127.79,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,268.44,418.46,5000,5000,35.1,91.64,5000,124.86,32.7,5000,5000,5000,5000,5000,7.42
"118",129.16,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,39.53,5000,244.91,159.12,5000,73.58,89.58,5000,240.95,5000,5000,5000,2.75
"119",368.81,5000,5000,5000,5000,5000,123.6,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3.28,139.84,5000,5000,5000,15.99,5000,66.47,164.7,5000,297.56,5000,5000,5000,2.01
"120",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,165.33,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,2.2
"121",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5.13
"122",5000,5000,5000,5000,5000,5000,99.29,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,1
"123",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,26.19
"124",5000,5000,5000,5000,5000,5000,158.43,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,326.59,5000,5000,5000,5000,5000,140.88,5000,5000,5000,5000,5000,5000,7.39
"125",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,302.29,106.79,5000,5000,5000,5000,5000,5000,49.89,5000,5000,5000,5000,5000,1.08
"126",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,46.76,115.85,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,9.31
"127",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,370.65,5000,5000,5000,85.15,5000,5000,5000,5000,5000,5000,5000,5000,25.18
"128",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"129",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"130",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,329.69,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"131",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"132",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"133",271.09,5000,5000,5000,5000,5000,78.45,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,229.45,5000,374.71,5000,227.81,258.9,5000,286.39,180,5000,264.65,5000,5000,5000,5000
"134",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,318.45,5000,5000,5000,5000,5000,5000,5000,398.55,5000,5000,5000,5000,5000,5000
"135",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"136",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"137",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"138",125.34,5000,5000,5000,5000,5000,150.44,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,140.77,199.3,176.29,5000,153.46,212.44,5000,208.83,173.4,5000,448.9,5000,5000,5000,5000
"139",157.76,5000,5000,5000,5000,5000,146.86,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,137.99,150.03,152.98,5000,136.66,222.99,5000,193.88,155.44,5000,5000,5000,5000,5000,5000
"140",172.21,5000,5000,5000,5000,5000,171.66,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,138.97,159.78,160.11,5000,150.76,214.89,5000,211.87,154.71,5000,5000,5000,5000,5000,5000
"141",113.98,5000,5000,5000,5000,5000,149.62,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,145.84,168.6,169.15,5000,147.4,207.59,5000,202.88,153.7,5000,5000,5000,5000,5000,5000
"142",113.64,5000,5000,5000,5000,5000,172.67,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,145.25,149.7,163.9,5000,151.21,210.31,5000,210.66,165.91,5000,5000,5000,5000,5000,5000
"143",266.87,5000,5000,5000,5000,5000,156.87,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,147.55,167.1,166.36,5000,145.79,212.95,5000,213.57,163.5,5000,5000,5000,5000,5000,5000
"144",236.62,5000,5000,5000,5000,5000,159.63,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,138.74,160.77,155.21,5000,154.21,207.42,5000,218.42,148.38,5000,351.06,5000,5000,5000,5000
"145",245.21,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,437.53,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"146",5000,5000,5000,5000,5000,5000,124.55,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,176.49,168.96,154.74,5000,191.23,428.81,5000,5000,212.58,5000,5000,5000,5000,5000,5000
"147",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"148",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,433.23,416.6,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"149",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"150",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"151",232.04,5000,5000,5000,5000,5000,221.91,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,205.01,297.26,213.58,5000,5000,5000,5000,5000,443.57,5000,294.26,5000,5000,5000,5000
"152",171.69,5000,5000,5000,5000,5000,197.88,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,201.26,200.36,304.07,5000,301.27,317.89,5000,237.67,107.36,5000,214.44,5000,5000,5000,5000
"153",140.78,5000,5000,5000,5000,5000,52.77,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,29.07,152.77,234.24,5000,92.34,12.02,5000,50.21,41.81,5000,42.17,5000,5000,5000,5000
"154",301.06,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,246.16,320.74,338.47,5000,5000,5000,5000,5000,126.82,5000,294.37,5000,5000,5000,5000
"155",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,311.03,5000,5000,5000,5000,433.9,5000,5000,5000,5000,5000,5000,5000
"156",174.69,5000,5000,5000,5000,5000,211.93,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,360.98,113.95,110.87,5000,227.97,408.04,5000,266.22,120.36,5000,215.11,5000,5000,5000,5000
"157",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,308.39,264.59,5000,5000,5000,5000,455.38,5000,5000,5000,5000,5000,5000,5000
"158",270.88,5000,5000,5000,5000,5000,171.88,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,180.14,244.63,259.2,5000,197.25,356.8,5000,177.97,172.34,5000,265.61,5000,5000,5000,5000
"159",398.75,5000,5000,5000,5000,5000,217.48,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,224.95,243.33,240.47,5000,218.49,378.16,5000,213.71,207.42,5000,317.51,5000,5000,5000,5000
"160",357.45,5000,5000,5000,5000,5000,191.06,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,212.61,227.21,237.42,5000,203.4,357.19,5000,200.04,164.72,5000,350.15,5000,5000,5000,5000
"161",287.78,5000,5000,5000,5000,5000,163.53,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,183.79,209.38,206.52,5000,179.35,240.56,5000,121.22,140.36,5000,276.07,5000,5000,5000,5000
"162",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"163",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"164",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"165",386.7,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,372.1,5000,5000,5000,80.24,162.28,5000,224.05,130.04,5000,220.32,5000,5000,5000,5000
"166",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"167",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"168",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"169",456.46,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"170",324.85,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,467.4,227.76,5000,156.14,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"171",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"172",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"173",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"174",5000,5000,5000,5000,5000,5000,224.75,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,258.88,254.59,216.54,5000,192.08,191.81,5000,69.87,254.39,5000,5000,5000,5000,5000,5000
"175",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"176",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"177",53.16,5000,5000,5000,5000,5000,219.91,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,135.31,5000,354.68,5000,234.53,362.04,5000,241.73,5000,5000,5000,5000,5000,5000,5000
"178",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"179",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"180",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,427.62,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"181",5000,5000,5000,5000,5000,5000,36.83,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,248.2,5000,5000,354.58,5000,5000,5000,5000,5000,5000,5000,5000,5000
"182",5000,5000,5000,5000,5000,5000,324.42,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,328.62,5000,5000,5000,5000,5000,5000
"183",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"184",310.09,5000,5000,5000,5000,5000,63.58,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,117.61,41.08,109.5,5000,51.01,422.11,5000,5000,165.21,5000,5000,5000,5000,5000,5000
"185",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,351.24,319.7,5000,398.89,75.53,5000,5000,91.44,5000,5000,5000,5000,5000,5000
"186",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"187",276.6,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,100.21,95.56,184.38,5000,88.46,320.12,5000,5000,162.35,5000,430.03,5000,5000,5000,5000
"188",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,435.81,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"189",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,439.13,5000,5000,5000,5000,5000,5000
"190",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,410.74,5000,5000,5000,398.26,343.47,5000,349.46,349.3,5000,392.19,5000,5000,5000,5000
"191",37.98,5000,5000,5000,5000,5000,36.4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,58.81,48.4,92.1,5000,76.35,118.87,5000,103.76,16,5000,21.36,5000,5000,5000,214.46
"192",20.13,5000,5000,5000,5000,5000,19.21,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,9.45,41.39,95.03,5000,72.32,99.8,5000,41.23,67.57,5000,19.25,5000,5000,5000,5000
"193",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,7.38,5000,5000,5000,5000
"194",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,247.66,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"195",5000,5000,5000,5000,5000,5000,98.28,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,111.99,5000,166.63,5000,27.31,141.66,5000,185.52,198.08,5000,8.5,5000,5000,5000,5000
"196",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"197",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"198",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"199",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"200",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"201",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"202",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"203",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"204",65.13,5000,5000,5000,5000,5000,35.51,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,49.17,54.34,50.65,5000,51.06,98.6,5000,90.66,58.26,5000,5000,5000,5000,5000,5000
"205",59.06,5000,5000,5000,5000,5000,30.52,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,44.64,46.73,44.65,5000,52.71,90.47,5000,79.66,45.34,5000,307.54,5000,5000,5000,5000
"206",80.84,5000,5000,5000,5000,5000,53.54,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,69.94,80.37,75.58,5000,79.81,177.17,5000,146.86,71.79,5000,5000,5000,5000,5000,5000
"207",127.91,5000,5000,5000,5000,5000,91.11,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,98.88,107.62,124.09,5000,98.55,203.02,5000,178.89,109.88,5000,5000,5000,5000,5000,5000
"208",163.64,5000,5000,5000,5000,5000,117.64,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,155.88,139.92,157.93,5000,142.16,373.33,5000,358.15,145.66,5000,5000,5000,5000,5000,5000
